TreeID,Type,Round,Year,Month,Day,Hour,Minute,CH4pVal,CH4ppmFlux,CH4_RSQ,CO2pVal,CO2ppmFlux,CO2_RSQ,VA,CO2flag,CH4Flag,Initial Temp,K,CO2Flux,CH4Flux,Temp,Soil Meter,Soil Moisture,Well ID,DTW,species,wetland status,dbh,Density,SoilMoisture1,DateF,Methane,Carbon
12020,tree,11,2014,6,20,11,17,0,14.39334524,0.9951,0,56907.1998,0.9999,0.066001292,Y,Y,28.68885,301.83885,6672351.412,613.6782679,20.1,Scout,26.6,nan,nan,2,1,21.9,0.5,26.6,2014-06-20,25.56992783,278014.6422
12019,tree,11,2014,6,20,15,18,0,48.34883041,0.9992,0,32707.6436,0.9997,0.075169323,Y,Y,29.44978,302.59978,4356680.233,2341.853414,19.8,Scout,36.5,nan,nan,2,1,27.2,0.5,36.5,2014-06-20,97.57722558,181528.3431
12018,tree,11,2014,6,20,14,30,0,60.41276725,0.999,0,50493.1235,0.9984,0.081208752,Y,Y,29.73502,302.88502,7259248.672,3158.315214,19.6,Scout,28.4,nan,nan,2,1,34.8,0.5,28.4,2014-06-20,131.5964673,302468.6947
12021,tree,11,2014,6,20,14,43,0,59.29573091,0.9984,0,30902.2122,0.9963,0.085027698,Y,Y,29.70114,302.85114,4652165.711,3246.058471,20,Scout,31.04,nan,nan,3,2,92.6,0.37,31.04,2014-06-20,135.2524363,193840.238
12016,tree,11,2014,6,20,15,32,0,71.68650664,0.9992,0,94155.6411,0.9995,0.08627473,Y,Y,29.29249,302.44249,14401958.07,3987.309256,19.2,Scout,33.66,nan,nan,3,2,71.1,0.37,33.66,2014-06-20,166.1378857,600081.5863
12013,tree,11,2014,6,20,16,9,0,83.04394983,0.9992,0,71221.0195,0.9998,0.085067429,Y,Y,28.64166,301.79166,10764618.73,4564.211594,19.6,Scout,31.32,nan,nan,9,,65.8,0.59,31.32,2014-06-20,190.1754831,448525.7806
12017,tree,11,2014,6,20,16,20,0,67.53681236,0.9996,0,64197.5243,0.9998,0.088269055,Y,Y,28.87677,302.02677,10060410.84,3848.622379,19.5,Scout,29,nan,nan,1,2,47.1,0.5933,29,2014-06-20,160.3592658,419183.7848
12012,tree,11,2014,6,20,16,55,0,68.14457586,0.9989,0,46945.0018,0.9995,0.090710066,Y,Y,29.61793,302.76793,7541701.935,3980.875569,19.8,Scout,32.5,nan,nan,1,2,55.9,0.5933,32.5,2014-06-20,165.8698154,314237.5806
12014,tree,11,2014,6,20,17,4,0,76.6540171,0.9998,0,80235.9712,0.9997,0.087288392,Y,Y,29.6205,302.7705,12403562.69,4309.030395,18.5,Scout,34.04,nan,nan,4,3,65.9,0.6433,34.04,2014-06-20,179.5429331,516815.1119
12015,tree,11,2014,6,20,17,33,0,92.57549091,0.9995,0,41016.0426,0.9988,0.109971716,Y,Y,29.77508,302.92508,7984246.251,6553.050237,20.1,Scout,30.2,nan,nan,6,1,17,0.4983,30.2,2014-06-20,273.0437599,332676.9271
12000,tree,11,2014,9,17,16,34,0,13.80998128,0.998,0,47646.5364,0.9996,0.109624048,Y,Y,25.70539,298.85539,9371529.436,987.7329323,19.2,Scout,63.86,2,4.97,2,1,62.5,0.5,63.86,2014-09-17,41.15553885,390480.3932
12004,tree,11,2014,9,17,16,46,0,50.44692849,0.9994,0,37934.4225,0.9999,0.098439363,Y,Y,25.43494,298.58494,6706080.552,3242.92813,19.5,Scout,83.22,2,4.97,2,1,52.9,0.5,83.22,2014-09-17,135.1220054,279420.023
12006,tree,11,2014,9,17,17,39,0,0.333393581,0.831,0,7187.2064,0.9909,0.107333277,Y,Y,24.33783,297.48783,1390463.835,23.45438881,18.4,Scout,10.2,2,4.97,1,2,44.9,0.5933,10.2,2014-09-17,0.9772662,57935.99313
12020,tree,11,2014,9,18,13,15,0,6.102116528,0.9944,0,27817.2648,0.9998,0.066001292,Y,Y,25.9337,299.0837,3291611.058,262.5680573,17.9,Scout,14.18,4,18.6,2,1,21.9,0.5,14.18,2014-09-18,10.94033572,137150.4607
12021,tree,11,2014,9,18,14,12,0,1.092583263,0.8923,0,21323.1607,0.9993,0.085027698,Y,Y,25.15712,298.30712,3258988.133,60.72297611,18.1,Scout,17.2,4,18.6,3,2,92.6,0.37,17.2,2014-09-18,2.530124004,135791.1722
12019,tree,11,2014,9,18,14,26,0,2.551504198,0.957,0,12816.9654,0.9997,0.075169323,Y,Y,25.30581,298.45581,1730932.812,125.30217,17.8,Scout,16.26,4,18.6,2,1,27.2,0.5,16.26,2014-09-18,5.220923748,72122.20051
12013,tree,11,2014,9,18,15,14,0,2.234547944,0.9541,0,47874.777,0.9998,0.085067429,Y,Y,25.22569,298.37569,7318819.354,124.2199205,18.6,Scout,12.76,4,18.6,9,,65.8,0.59,12.76,2014-09-18,5.175830023,304950.8064
12012,tree,11,2014,9,18,16,1,0,5.110181968,0.9916,0,21393.4226,0.9998,0.090710066,Y,Y,24.78451,297.93451,3492603.904,303.3700731,18.3,Scout,17.46,4,18.6,1,2,55.9,0.5933,17.46,2014-09-18,12.64041971,145525.1627
12015,tree,11,2014,9,19,16,29,0,0.53429278,0.8906,0,17648.7927,0.9994,0.109971716,Y,Y,27.36136,300.51136,3463135.68,38.12423313,18.5,Scout,16.2,3,14.94,6,1,17,0.4983,16.2,2014-09-19,1.588509714,144297.32
12010,tree,11,2014,9,19,17,29,0,2.679697109,0.9873,0,7642.8612,0.9997,0.106938359,Y,Y,26.12973,299.27973,1464355.698,186.6997011,18.8,Scout,17.82,3,14.94,3,2,31.8,0.37,17.82,2014-09-19,7.779154214,61014.82075
12008,tree,11,2014,9,22,13,8,0,0.83179513,0.958,0,10219.8414,0.9998,0.111373809,Y,Y,25.17407,298.32407,2045847.826,60.54981919,18.9,Scout,15.88,3,14.96,1,2,31.4,0.5933,15.88,2014-09-22,2.522909133,85243.65942
12003,tree,11,2014,9,22,15,38,0,0.730509077,0.9886,0,16309.4988,0.9902,0.121282542,Y,Y,25.39815,298.54815,3552703.119,57.86436948,19,Scout,9.44,3,14.96,1,2,53,0.5933,9.44,2014-09-22,2.411015395,148029.2966
12005,tree,11,2014,9,22,18,24,0,2.193014709,0.9742,0,43358.2506,0.9993,0.102066992,Y,Y,23.02848,296.17848,8011945.086,147.3584564,19,Scout,19.56,2,5.12,3,2,47.3,0.37,19.56,2014-09-22,6.139935682,333831.0452
12009,tree,11,2014,9,22,18,46,0,18.72882783,0.9995,0,31082.5448,0.9998,0.108291506,Y,Y,22.45148,295.60148,6105746.276,1337.827406,19.5,Scout,66.1,2,5.12,2,1,31.9,0.5,66.1,2014-09-22,55.74280857,254406.0948
12020,tree,11,2014,7,8,10,37,0,8.868483204,0.9926,0,84299.651,1,0.066001292,Y,Y,27.78483,300.93483,9913800.01,379.2547519,21.1,Scout,16.3,nan,nan,2,1,21.9,0.5,16.3,2014-07-08,15.80228133,413075.0004
12018,tree,11,2014,7,8,11,14,0,0.975737579,0.8905,0,63772.4086,0.9998,0.081208752,Y,Y,31.83146,304.98146,9105349.332,50.65987686,20.8,Scout,15.5,nan,nan,2,1,34.8,0.5,15.5,2014-07-08,2.110828203,379389.5555
12021,tree,11,2014,7,8,11,28,0,2.012639865,0.9383,0,40545.0433,0.9997,0.085027698,Y,Y,32.51393,305.66393,6047674.303,109.1651467,20.9,Scout,19.74,nan,nan,3,2,92.6,0.37,19.74,2014-07-08,4.548547778,251986.4293
12019,tree,11,2014,7,8,11,51,0,3.622941916,0.9772,0,32320.7597,0.9999,0.075169323,Y,Y,33.13163,306.28163,4253394.322,173.373519,21.1,Scout,26.8,nan,nan,2,1,27.2,0.5,26.8,2014-07-08,7.223896624,177224.7634
12016,tree,11,2014,7,8,12,2,0,2.072163279,0.8967,0,108994.4515,0.9998,0.08627473,Y,Y,33.6174,306.7674,16436645.44,113.6318497,20.8,Scout,22.1,nan,nan,3,2,71.1,0.37,22.1,2014-07-08,4.734660405,684860.2269
12013,tree,11,2014,7,8,12,21,0,4.096264379,0.9016,0,71089.0137,0.9999,0.085067429,Y,Y,34.36668,307.51668,10544634.04,220.9450661,20.1,Scout,20,nan,nan,9,,65.8,0.59,20,2014-07-08,9.206044422,439359.7515
12012,tree,11,2014,7,8,14,36,0,5.841722922,0.9803,0,53037.831,1,0.090710066,Y,Y,36.3827,309.5327,8334299.341,333.8040488,21,Scout,20.8,nan,nan,1,2,55.9,0.5933,20.8,2014-07-08,13.90850203,347262.4725
12015,tree,11,2014,7,8,15,16,0,1.37058351,0.9518,0,45760.0669,0.9997,0.109971716,Y,Y,35.92467,309.07467,8730490.323,95.08779863,22.3,Scout,21.2,nan,nan,6,1,17,0.4983,21.2,2014-07-08,3.96199161,363770.4301
12010,tree,11,2014,7,8,15,30,0,3.807936527,0.9474,0,19712.7897,0.9995,0.106938359,Y,Y,35.93957,309.08957,3657056.337,256.8860783,23.1,Scout,17.4,nan,nan,3,2,31.8,0.37,17.4,2014-07-08,10.7035866,152377.3474
12008,tree,11,2014,7,8,16,11,0,1.717040443,0.9039,0,35833.532,0.9998,0.111373809,Y,Y,35.93611,309.08611,6923530.263,120.6384666,21.6,Scout,19.7,nan,nan,1,2,31.4,0.5933,19.7,2014-07-08,5.026602775,288480.4276
12009,tree,11,2014,7,10,11,36,0,8.705138221,0.9904,0,56334.5483,0.9992,0.108291506,Y,Y,26.1066,299.2566,10930999.34,614.2257639,21,Scout,32.9,2,4.5,2,1,31.9,0.5,32.9,2014-07-10,25.59274016,455458.3059
12005,tree,11,2014,7,10,12,28,0,19.85479744,0.9978,0,120399.113,0.9998,0.102066992,Y,Y,29.03052,302.18052,21806026.52,1307.633432,20.5,Scout,38.16,2,4.5,3,2,47.3,0.37,38.16,2014-07-10,54.48472632,908584.4385
12002,tree,11,2014,7,10,14,47,0,1.093597109,0.9024,0,26244.2339,0.9981,0.122501766,Y,Y,27.99861,301.14861,5724397.456,86.74022411,21.5,Scout,20.26,2,4.5,1,2,56.2,0.5933,20.26,2014-07-10,3.614176005,238516.5607
12004,tree,11,2014,7,10,15,10,0,42.81185482,0.999,0,51599.214,0.999,0.098439363,Y,Y,29.24231,302.39231,9006903.949,2717.463975,nan,Scout,46.36,2,4.5,2,1,52.9,0.5,46.36,2014-07-10,113.2276656,375287.6646
12000,tree,11,2014,7,10,15,20,0,11.74450087,0.9945,0,65617.4793,0.9977,0.109624048,Y,Y,29.34263,302.49263,12751021.44,829.9029411,nan,Scout,42.78,2,4.5,2,1,62.5,0.5,42.78,2014-07-10,34.57928921,531292.56
12003,tree,11,2014,7,10,15,59,0,2.397716958,0.944,0,54919.6067,0.9987,0.121282542,Y,Y,29.35067,302.50067,11806842.34,187.44401,nan,Scout,17.88,2,4.5,1,2,53,0.5933,17.88,2014-07-10,7.810167083,491951.7642
12013,soil,11,2014,7,8,12,15,0,-0.972628593,0.638,0,191001.8911,0.9989,0.058699436,Y,N,33.96471,307.11471,19575162.48,-36.24783289,21.2,Scout,26.8,nan,nan,9,,65.8,0.59,26.8,2014-07-08,-1.51032637,815631.7699
12018,tree,11,2014,8,20,14,50,0,0.320702155,0.6734,0,42815.9817,1,0.081208752,Y,N,30.88761,304.03761,6132193.179,16.7024087,20.7,Scout,20,4,17.87,2,1,34.8,0.5,20,2014-08-20,0.695933696,255508.0491
12014,tree,11,2014,8,28,14,0,0,-0.135296125,0.337,0,58967.4104,0.9996,0.087288392,Y,N,30.37245,303.52245,9093103.341,-7.586696907,21,Scout,18,4,18.07,4,3,65.9,0.6433,18,2014-08-28,-0.316112371,378879.3059
12011,tree,11,2014,8,28,15,44,0,-0.286809397,0.5323,0,12366.0285,0.9992,0.090591752,Y,N,31.12045,304.27045,1974210.795,-16.65037283,21.7,Scout,23.32,3,14.96,8,,22.8,0.6775,23.32,2014-08-28,-0.693765535,82258.78314
12008,tree,11,2014,8,28,16,2,0,1.114901394,0.7388,0,17841.2599,0.9998,0.111373809,Y,N,30.69226,303.84226,3506669.277,79.68435347,21.5,Scout,14.2,3,14.96,1,2,31.4,0.5933,14.2,2014-08-28,3.320181395,146111.2199
12001,tree,11,2014,8,28,16,42,0,-0.198129946,0.5694,0,40574.8125,0.9998,0.099902243,Y,N,30.01898,303.16898,7169376.565,-12.7304073,21.7,Scout,16.6,3,14.96,1,2,56.1,0.5933,16.6,2014-08-28,-0.530433637,298724.0235
12006,tree,11,2014,8,29,12,40,0,0.180934442,0.3796,0,14839.3159,0.9998,0.107333277,Y,N,26.39533,299.54533,2851150.297,12.64138865,20.1,Scout,9.12,2,4.9,1,2,44.9,0.5933,9.12,2014-08-29,0.526724527,118797.929
12002,tree,11,2014,8,29,13,22,0,0.050031502,0.0798,0,16835.8197,0.9988,0.122501766,Y,N,27.47197,300.62197,3678665.446,3.975272186,20.7,Scout,10.6,2,4.9,1,2,56.2,0.5933,10.6,2014-08-29,0.165636341,153277.7269
12007,tree,11,2014,8,29,17,37,0,0.051811778,0.0525,0,25770.2681,0.9997,0.098173638,Y,N,27.09204,300.24204,4518317.161,3.303342318,20.6,Scout,29.5,2,4.9,4,3,39.9,0.6433,29.5,2014-08-29,0.137639263,188263.2151
10127,tree,11,2014,8,30,14,29,0.0456,0.020585279,0.0051,0,54478.1525,0.9995,0.123134422,Y,N,30.57335,303.72335,11842899.97,1.627270514,20.3,Scout,22.7,2,4.9,4,3,75.5,0.6433,22.7,2014-08-30,0.067802938,493454.1652
12002,tree,11,2014,5,22,12,57,0,0.220885296,0.4812,0,7670.4782,0.9994,0.122501766,Y,N,30.6726,303.8226,1658361.12,17.36563943,15.8,Scout,30,2,2.12,1,2,56.2,0.5933,30,2014-05-22,0.72356831,69098.38001
12011,tree,11,2014,5,23,12,8,0,-0.210431072,0.7084,0,18723.7392,0.9962,0.090591752,Y,N,25.1083,298.2583,3049461.125,-12.46257234,16.1,Scout,34.9,3,12.67,8,,22.8,0.6775,34.9,2014-05-23,-0.519273847,127060.8802
12001,tree,11,2014,5,23,13,2,0,-0.403467473,0.7611,0,33673.3629,0.9999,0.099902243,Y,N,26.136,299.286,6027118.382,-26.26026262,16.4,Scout,28.46,3,12.67,1,2,56.1,0.5933,28.46,2014-05-23,-1.094177609,251129.9326
12002,tree,11,2014,9,17,18,7,0,0.228816814,0.3612,0,13045.0615,0.9996,0.122501766,Y,N,23.48554,296.63554,2888681.708,18.42505536,18.8,Scout,10.72,2,4.97,1,2,56.2,0.5933,10.72,2014-09-17,0.76771064,120361.7378
12018,tree,11,2014,9,18,13,34,0,0.264034826,0.4071,0,24553.422,0.9547,0.081208752,Y,N,25.64824,298.79824,3578254.487,13.99225515,18,Scout,12.94,4,18.6,2,1,34.8,0.5,12.94,2014-09-18,0.583010631,149093.937
12016,tree,11,2014,9,18,14,58,0,0.225391493,0.3137,0,43672.9334,0.9997,0.08627473,Y,N,25.51855,298.66855,6764580.545,12.69501844,18.5,Scout,20.06,4,18.6,3,2,71.1,0.37,20.06,2014-09-18,0.528959102,281857.5227
12017,tree,11,2014,9,18,15,45,0,0.290935136,0.4732,0,17721.9733,0.9999,0.088269055,Y,N,24.96941,298.11941,2813615.184,16.79639584,18.5,Scout,11.08,4,18.6,1,2,47.1,0.5933,11.08,2014-09-18,0.699849827,117233.966
12014,tree,11,2014,9,18,16,33,0,0.410988266,0.598,0,42583.9275,0.9998,0.087288392,Y,N,24.46549,297.61549,6697011.931,23.50347555,18.6,Scout,17.14,3,14.96,4,3,65.9,0.6433,17.14,2014-09-18,0.979311481,279042.1638
12001,tree,11,2014,9,18,17,2,0.6222,-0.003763476,0.0003,0,24325.4457,0.9997,0.099902243,Y,N,24.85421,298.00421,4372683.459,-0.24600483,18.9,Scout,15.7,3,14.96,1,2,56.1,0.5933,15.7,2014-09-18,-0.010250201,182195.1441
12011,tree,11,2014,9,19,18,34,0.6998,0.003122065,0.0002,0,9770.0409,0.9496,0.090591752,Y,N,24.79126,297.94126,1592901.011,0.185097959,18.8,Scout,21.36,3,14.94,8,,22.8,0.6775,21.36,2014-09-19,0.007712415,66370.87545
12007,tree,11,2014,9,22,17,19,0,-0.025007899,0.0189,0,17639.6788,0.9975,0.098173638,Y,N,24.40462,297.55462,3120708.856,-1.608818663,19.3,Scout,26.78,2,5.12,4,3,39.9,0.6433,26.78,2014-09-22,-0.067034111,130029.5356
12017,tree,11,2014,7,8,14,15,0,0.186595869,0.0979,0,63490.6256,0.9956,0.088269055,Y,N,36.70866,309.85866,9698148.774,10.36450503,21,Scout,16.3,nan,nan,1,2,47.1,0.5933,16.3,2014-07-08,0.431854376,404089.5322
12014,tree,11,2014,7,8,14,49,0,0.836594209,0.6718,0,72422.6631,0.9785,0.087288392,Y,N,36.21965,309.36965,10956899.41,46.02516399,19.9,Scout,18.14,nan,nan,4,3,65.9,0.6433,18.14,2014-07-08,1.917715166,456537.4754
12011,tree,11,2014,7,8,15,57,0.2954,-0.015495635,0.0017,0,22045.1752,0.9995,0.090591752,Y,N,35.89122,309.04122,3465135.335,-0.885693248,22.3,Scout,25.86,nan,nan,8,,22.8,0.6775,25.86,2014-07-08,-0.036903885,144380.639
12001,tree,11,2014,7,8,16,40,0,-0.377217517,0.3588,0,73661.0126,0.9999,0.099902243,Y,N,35.8832,309.0332,12768567.56,-23.777361,22.3,Scout,23.4,nan,nan,1,2,56.1,0.5933,23.4,2014-07-08,-0.990723375,532023.6482
10127,tree,11,2014,7,10,12,11,0,0.162929853,0.239,0,68349.3129,0.9994,0.123134422,Y,N,28.40662,301.55662,14965083.95,12.97218031,20.6,Scout,29.44,2,4.5,4,3,75.5,0.6433,29.44,2014-07-10,0.540507513,623545.1645
12007,tree,11,2014,7,10,13,1,0,0.161781679,0.1269,0,47207.544,0.9997,0.098173638,Y,N,29.90015,303.05015,8200232.793,10.21907108,20.8,Scout,38.44,2,4.5,4,3,39.9,0.6433,38.44,2014-07-10,0.425794628,341676.3664
12006,tree,11,2014,7,10,15,46,0,0.216949457,0.2308,0,27088.2524,0.9998,0.107333277,Y,N,29.3845,302.5345,5153174.684,15.00789389,nan,Scout,15.5,2,4.5,1,2,44.9,0.5933,15.5,2014-07-10,0.625328912,214715.6118
