DateTime,Julian,Year,Month,Date,Hour,Minute,CH4p,CH4S,CH4R,CO2p,CO2S,CO2R, InitialTemp,Chamber,CH4flag,CO2flag,Flux,Type,Tree
2014-07-29 20:43:36,210.8632,2014,7,29,20,43,0,0.930844575,0.9998,0,2567.1079,0.9999,23.37703,7085-75,Y,Y,738692.4861,CO2,Tulip Poplar
2014-07-29 21:27:38,210.8938,2014,7,29,21,27,0,0.855267079,0.9998,0,2532.8144,0.9998,22.39581,7085-75,Y,Y,728824.4355,CO2,Tulip Poplar
2014-07-29 22:11:40,210.9243,2014,7,29,22,11,0,0.795864857,0.9997,0,2465.4004,0.9998,21.24908,7085-75,Y,Y,709425.8682,CO2,Tulip Poplar
2014-07-29 22:55:42,210.9549,2014,7,29,22,55,0,0.738440572,0.9998,0,2403.8288,0.9999,20.28184,7085-75,Y,Y,691708.4679,CO2,Tulip Poplar
2014-07-29 23:39:44,210.9854,2014,7,29,23,39,0,0.697128901,0.9997,0,2356.0509,0.9998,19.91164,7085-75,Y,Y,677960.2434,CO2,Tulip Poplar
2014-07-30 00:23:47,211.0160,2014,7,30,0,23,0,0.666680453,0.9996,0,2295.3719,0.9998,19.61214,7085-75,Y,Y,660499.6913,CO2,Tulip Poplar
2014-07-30 01:07:49,211.0465,2014,7,30,1,7,0,0.633857858,0.9997,0,2257.7259,0.9999,19.44012,7085-75,Y,Y,649666.9494,CO2,Tulip Poplar
2014-07-30 01:51:51,211.0771,2014,7,30,1,51,0,0.613174258,0.9997,0,2205.501,0.9998,19.01062,7085-75,Y,Y,634639.0882,CO2,Tulip Poplar
2014-07-30 02:35:53,211.1076,2014,7,30,2,35,0,0.576428956,0.9996,0,2176.0761,0.9999,18.97088,7085-75,Y,Y,626171.9908,CO2,Tulip Poplar
2014-07-30 03:19:55,211.1382,2014,7,30,3,19,0,0.56635514,0.9995,0,2138.7763,0.9998,18.44938,7085-75,Y,Y,615438.8689,CO2,Tulip Poplar
2014-07-30 04:03:58,211.1688,2014,7,30,4,3,0,0.546745139,0.9995,0,2106.7471,0.9999,18.19891,7085-75,Y,Y,606222.3769,CO2,Tulip Poplar
2014-07-30 04:48:00,211.1993,2014,7,30,4,47,0,0.520302709,0.9995,0,2063.5818,0.9999,17.9046,7085-75,Y,Y,593801.441,CO2,Tulip Poplar
2014-07-30 05:32:02,211.2306,2014,7,30,5,32,0,0.498595131,0.9996,0,2038.6797,0.9999,17.88725,7085-75,Y,Y,586635.792,CO2,Tulip Poplar
2014-07-30 06:16:04,211.2611,2014,7,30,6,16,0,0.487492501,0.9995,0,2004.4228,0.9998,17.7872,7085-75,Y,Y,576778.2731,CO2,Tulip Poplar
2014-07-30 07:00:06,211.2917,2014,7,30,7,0,0,0.48129438,0.9995,0,1974.16,0.9999,17.95862,7085-75,Y,Y,568070.0676,CO2,Tulip Poplar
2014-07-30 07:44:08,211.3222,2014,7,30,7,44,0,0.500648476,0.9995,0,1958.1415,0.9999,18.52128,7085-75,Y,Y,563460.6994,CO2,Tulip Poplar
2014-07-30 08:28:11,211.3528,2014,7,30,8,28,0,0.538199133,0.9995,0,1952.5451,0.9999,19.85246,7085-75,Y,Y,561850.3197,CO2,Tulip Poplar
2014-07-30 09:12:13,211.3833,2014,7,30,9,12,0,0.582026982,0.9997,0,1978.4323,0.9999,21.66165,7085-75,Y,Y,569299.4339,CO2,Tulip Poplar
2014-07-30 09:56:15,211.4139,2014,7,30,9,56,0,0.654157416,0.9989,0,1974.8503,0.9984,23.45937,7085-75,Y,Y,568268.7034,CO2,Tulip Poplar
2014-07-30 10:40:17,211.4444,2014,7,30,10,40,0,0.730701315,0.9997,0,2048.039,1,24.80035,7085-75,Y,Y,589328.9568,CO2,Tulip Poplar
2014-07-30 11:24:19,211.4750,2014,7,30,11,24,0,0.790154796,0.9997,0,2084.8867,0.9996,26.27821,7085-75,Y,Y,599931.9856,CO2,Tulip Poplar
2014-07-30 12:08:22,211.5056,2014,7,30,12,8,0,0.869826423,0.9994,0,2117.3512,0.9992,27.15878,7085-75,Y,Y,609273.7364,CO2,Tulip Poplar
2014-07-30 12:52:24,211.5361,2014,7,30,12,52,0,0.950481055,0.9995,0,2119.4275,0.9994,27.91673,7085-75,Y,Y,609871.1975,CO2,Tulip Poplar
2014-07-30 13:36:26,211.5667,2014,7,30,13,36,0,1.001239128,0.9998,0,2272.9986,0.9994,28.58373,7085-75,Y,Y,654061.7115,CO2,Tulip Poplar
2014-07-30 14:20:28,211.5972,2014,7,30,14,20,0,0.976682082,0.9998,0,2383.9664,1,28.5432,7085-75,Y,Y,685993.0067,CO2,Tulip Poplar
2014-07-30 15:04:30,211.6278,2014,7,30,15,4,0,0.997346135,0.9998,0,2449.7048,0.9995,28.95021,7085-75,Y,Y,704909.4154,CO2,Tulip Poplar
2014-07-30 15:48:33,211.6583,2014,7,30,15,48,0,0.994087989,0.9998,0,2532.8994,0.9998,28.86974,7085-75,Y,Y,728848.8945,CO2,Tulip Poplar
2014-07-30 16:32:35,211.6889,2014,7,30,16,32,0,0.983983308,0.9999,0,2563.0386,0.9999,28.67871,7085-75,Y,Y,737521.5337,CO2,Tulip Poplar
2014-07-30 17:16:37,211.7194,2014,7,30,17,16,0,0.955824965,0.9999,0,2588.9042,0.9999,28.40734,7085-75,Y,Y,744964.4325,CO2,Tulip Poplar
2014-07-30 18:00:39,211.7500,2014,7,30,18,0,0,0.929014796,0.9998,0,2573.1273,0.9999,27.86645,7085-75,Y,Y,740424.5853,CO2,Tulip Poplar
2014-07-30 18:44:41,211.7806,2014,7,30,18,44,0,0.871215053,0.9997,0,2592.3371,0.9998,27.25134,7085-75,Y,Y,745952.2591,CO2,Tulip Poplar
2014-07-30 19:28:43,211.8111,2014,7,30,19,28,0,0.821904725,0.9995,0,2566.4256,0.9986,26.55916,7085-75,Y,Y,738496.1524,CO2,Tulip Poplar
2014-07-30 20:12:46,211.8417,2014,7,30,20,12,0,0.739208236,0.9981,0,2374.2755,0.9934,25.40231,7085-75,Y,Y,683204.4231,CO2,Tulip Poplar
2014-07-30 20:56:48,211.8722,2014,7,30,20,56,0,0.691886834,0.9998,0,2432.8536,0.9998,24.15956,7085-75,Y,Y,700060.4354,CO2,Tulip Poplar
2014-07-30 21:40:50,211.9028,2014,7,30,21,40,0,0.640649656,0.9996,0,2393.1568,0.9999,23.39903,7085-75,Y,Y,688637.57,CO2,Tulip Poplar
2014-07-30 22:24:52,211.9333,2014,7,30,22,24,0,0.596701761,0.9996,0,2336.2607,0.9999,22.41686,7085-75,Y,Y,672265.558,CO2,Tulip Poplar
2014-07-30 23:08:54,211.9639,2014,7,30,23,8,0,0.569196047,0.9996,0,2297.8929,0.9998,21.70466,7085-75,Y,Y,661225.1161,CO2,Tulip Poplar
2014-07-30 23:52:57,211.9944,2014,7,30,23,52,0,0.536911767,0.9992,0,2243.289,0.9996,21.17304,7085-75,Y,Y,645512.691,CO2,Tulip Poplar
2014-07-31 00:36:59,212.0250,2014,7,31,0,36,0,0.515625868,0.9995,0,2220.4598,0.9999,20.87209,7085-75,Y,Y,638943.5247,CO2,Tulip Poplar
2014-07-31 01:21:01,212.0563,2014,7,31,1,21,0,0.49344929,0.9996,0,2160.0543,0.9997,20.68258,7085-75,Y,Y,621561.673,CO2,Tulip Poplar
2014-07-31 02:05:03,212.0868,2014,7,31,2,5,0,0.480523525,0.9996,0,2158.457,0.9999,20.50472,7085-75,Y,Y,621102.0454,CO2,Tulip Poplar
2014-07-31 02:49:05,212.1174,2014,7,31,2,49,0,0.472788978,0.9994,0,2132.7481,0.9998,20.67569,7085-75,Y,Y,613704.2375,CO2,Tulip Poplar
2014-07-31 03:33:07,212.1479,2014,7,31,3,33,0,0.45806792,0.9996,0,2089.6286,0.9998,20.67084,7085-75,Y,Y,601296.4806,CO2,Tulip Poplar
2014-07-31 04:17:10,212.1785,2014,7,31,4,17,0,0.450188993,0.9994,0,2082.2907,0.9997,20.64017,7085-75,Y,Y,599184.9793,CO2,Tulip Poplar
2014-07-31 05:01:12,212.2090,2014,7,31,5,1,0,0.442633746,0.9992,0,2067.7735,0.9996,20.42442,7085-75,Y,Y,595007.6144,CO2,Tulip Poplar
2014-07-31 05:45:14,212.2396,2014,7,31,5,45,0,0.421462649,0.9989,0,2021.3186,0.9997,20.43881,7085-75,Y,Y,581640.0868,CO2,Tulip Poplar
2014-07-31 06:29:16,212.2701,2014,7,31,6,29,0,0.427785714,0.9993,0,2012.3786,0.9998,20.41209,7085-75,Y,Y,579067.5768,CO2,Tulip Poplar
2014-07-31 07:13:18,212.3007,2014,7,31,7,13,0,0.43145124,0.9991,0,1975.379,0.9996,20.75555,7085-75,Y,Y,568420.8383,CO2,Tulip Poplar
2014-07-31 07:57:21,212.3313,2014,7,31,7,57,0,0.446446349,0.9993,0,1974.1004,0.9999,21.7149,7085-75,Y,Y,568052.9176,CO2,Tulip Poplar
2014-07-31 08:41:23,212.3618,2014,7,31,8,41,0,0.494550442,0.9995,0,2037.8291,0.9998,23.11397,7085-75,Y,Y,586391.0294,CO2,Tulip Poplar
2014-07-31 09:25:25,212.3924,2014,7,31,9,25,0,0.541589692,0.9988,0,2033.7891,0.9994,24.6221,7085-75,Y,Y,585228.5081,CO2,Tulip Poplar
2014-07-31 10:09:27,212.4229,2014,7,31,10,9,0,0.642313804,0.9996,0,2063.494,0.9997,26.47148,7085-75,Y,Y,593776.1763,CO2,Tulip Poplar
2014-07-31 10:53:29,212.4535,2014,7,31,10,53,0,0.691211496,0.9995,0,2078.6256,0.9997,27.9485,7085-75,Y,Y,598130.3366,CO2,Tulip Poplar
2014-07-31 11:37:32,212.4840,2014,7,31,11,37,0,0.741093407,0.9996,0,2129.9053,0.9993,29.11098,7085-75,Y,Y,612886.2138,CO2,Tulip Poplar
2014-07-31 12:21:34,212.5146,2014,7,31,12,21,0,0.862066315,0.9996,0,2184.9413,0.9992,30.00361,7085-75,Y,Y,628722.9769,CO2,Tulip Poplar
2014-07-31 13:05:36,212.5451,2014,7,31,13,5,0,1.001598923,0.9997,0,2278.6289,0.9995,30.70987,7085-75,Y,Y,655681.8461,CO2,Tulip Poplar
2014-07-31 13:49:38,212.5757,2014,7,31,13,49,0,0.947711695,0.9996,0,2294.8198,0.9995,31.52562,7085-75,Y,Y,660340.8229,CO2,Tulip Poplar
2014-07-31 14:33:40,212.6063,2014,7,31,14,33,0,0.986912647,0.9993,0,2467.6418,0.9992,32.30475,7085-75,Y,Y,710070.8373,CO2,Tulip Poplar
2014-07-31 15:17:42,212.6368,2014,7,31,15,17,0,0.97533727,0.9995,0,2574.2771,0.9992,32.30791,7085-75,Y,Y,740755.4435,CO2,Tulip Poplar
2014-07-31 16:01:45,212.6674,2014,7,31,16,1,0,0.892198471,0.9997,0,2610.2257,0.9996,30.78451,7085-75,Y,Y,751099.7538,CO2,Tulip Poplar
2014-07-31 16:45:47,212.6979,2014,7,31,16,45,0,0.838322407,0.9995,0,2519.5589,0.9995,30.25226,7085-75,Y,Y,725010.1282,CO2,Tulip Poplar
2014-07-28 18:29:18,209.7701,2014,7,28,18,29,0,0.805253788,0.9966,0,157.7939,0.7978,29.9389,7098-75,Y,N,84.2596949,CH4,Beech
2014-07-28 19:13:20,209.8007,2014,7,28,19,13,0,0.828076451,0.9849,0,130.3021,0.6704,29.44323,7098-75,Y,N,86.64779993,CH4,Beech
2014-07-28 19:57:22,209.8313,2014,7,28,19,57,0,0.727256381,0.9939,0,291.3102,0.755,28.96092,7098-75,Y,N,76.09824597,CH4,Beech
2014-07-28 20:41:24,209.8618,2014,7,28,20,41,0,0.780034402,0.9809,0,166.7646,0.6428,28.36745,7098-75,Y,N,81.62080293,CH4,Beech
2014-07-28 21:25:26,209.8924,2014,7,28,21,25,0,0.755406457,0.9968,0,231.2619,0.9344,27.90299,7098-75,Y,Y,79.04379778,CH4,Beech
2014-07-28 22:09:29,209.9229,2014,7,28,22,9,0,0.732974368,0.9924,0,117.9032,0.6716,27.37296,7098-75,Y,N,76.69656144,CH4,Beech
2014-07-28 22:53:31,209.9535,2014,7,28,22,53,0,0.717592513,0.9966,0,148.4698,0.6445,26.82873,7098-75,Y,N,75.08704348,CH4,Beech
2014-07-28 23:37:33,209.9840,2014,7,28,23,37,0,0.705869941,0.9965,0,148.3033,0.7614,26.37846,7098-75,Y,N,73.86042357,CH4,Beech
2014-07-29 00:21:35,210.0146,2014,7,29,0,21,0,0.673069143,0.9914,0,159.4039,0.7629,26.14183,7098-75,Y,N,70.42823203,CH4,Beech
2014-07-29 01:05:37,210.0451,2014,7,29,1,5,0,0.66876319,0.9972,0,211.8012,0.8828,25.81546,7098-75,Y,Y,69.97766819,CH4,Beech
2014-07-29 01:49:39,210.0757,2014,7,29,1,49,0,0.696042736,0.9973,0,88.3153,0.5681,25.21557,7098-75,Y,N,72.83213004,CH4,Beech
2014-07-29 02:33:42,210.1063,2014,7,29,2,33,0,0.693460773,0.9979,0,125.2784,0.4889,24.5733,7098-75,Y,N,72.56196005,CH4,Beech
2014-07-29 03:17:44,210.1368,2014,7,29,3,17,0,0.671064061,0.9973,0,141.0252,0.7988,23.3801,7098-75,Y,N,70.21842542,CH4,Beech
2014-07-29 04:01:46,210.1674,2014,7,29,4,1,0,0.676833154,0.9965,0,109.3943,0.6832,22.86324,7098-75,Y,N,70.8220885,CH4,Beech
2014-07-29 04:45:48,210.1979,2014,7,29,4,45,0,0.679959669,0.9964,0,101.377,0.721,22.32935,7098-75,Y,N,71.14923902,CH4,Beech
2014-07-29 05:29:50,210.2285,2014,7,29,5,29,0,0.660530355,0.9967,0,155.6087,0.8343,21.79922,7098-75,Y,Y,69.11620534,CH4,Beech
2014-07-29 06:13:53,210.2590,2014,7,29,6,13,0,0.683160888,0.9957,0,58.4865,0.3636,21.59009,7098-75,Y,N,71.48420639,CH4,Beech
2014-07-29 06:57:55,210.2896,2014,7,29,6,57,0,0.674098185,0.9973,0,159.3531,0.8766,21.77354,7098-75,Y,Y,70.53590843,CH4,Beech
2014-07-29 07:41:57,210.3201,2014,7,29,7,41,0,0.65279059,0.9979,0,87.8964,0.8004,22.62848,7098-75,Y,Y,68.30633617,CH4,Beech
2014-07-29 08:25:59,210.3507,2014,7,29,8,25,0,0.65732818,0.9914,0,122.0914,0.772,23.06148,7098-75,Y,N,68.78113805,CH4,Beech
2014-07-29 09:10:01,210.3819,2014,7,29,9,10,0,0.657072027,0.9975,0,93.0678,0.6544,23.48314,7098-75,Y,N,68.75433481,CH4,Beech
2014-07-29 09:54:03,210.4125,2014,7,29,9,54,0,0.616347903,0.9925,0,107.955,0.5378,24.03713,7098-75,Y,N,64.49306673,CH4,Beech
2014-07-29 10:38:06,210.4431,2014,7,29,10,38,0,0.654299891,0.9899,0,69.5143,0.4267,24.90385,7098-75,Y,N,68.46426562,CH4,Beech
2014-07-29 11:22:08,210.4736,2014,7,29,11,22,0,0.669963855,0.9939,0,116.7086,0.7055,25.69715,7098-75,Y,N,70.10330264,CH4,Beech
2014-07-29 12:06:10,210.5042,2014,7,29,12,6,0,0.645961508,0.9974,0,152.6067,0.9457,26.24324,7098-75,Y,Y,67.59175856,CH4,Beech
2014-07-29 12:50:12,210.5347,2014,7,29,12,50,0,0.708639569,0.9974,0,75.0681,0.7069,26.67312,7098-75,Y,N,74.15023035,CH4,Beech
2014-07-29 13:34:14,210.5653,2014,7,29,13,34,0,0.659744716,0.9973,0,123.7433,0.8257,26.72244,7098-75,Y,Y,69.03399817,CH4,Beech
2014-07-29 14:18:17,210.5958,2014,7,29,14,18,0,0.708568273,0.9993,0,107.723,0.8987,26.93447,7098-75,Y,Y,74.14277013,CH4,Beech
2014-07-29 15:02:19,210.6264,2014,7,29,15,2,0,0.651511146,0.9969,0,126.3819,0.889,27.18961,7098-75,Y,Y,68.17245843,CH4,Beech
2014-07-29 15:46:21,210.6569,2014,7,29,15,46,0,0.636374784,0.9973,0,53.393,0.3505,26.7382,7098-75,Y,N,66.58862823,CH4,Beech
2014-07-29 16:30:23,210.6875,2014,7,29,16,30,0,0.690251735,0.9984,0,118.9188,0.4745,27.11947,7098-75,Y,N,72.22617452,CH4,Beech
2014-07-29 17:14:25,210.7181,2014,7,29,17,14,0,0.707757727,0.9909,0,65.0497,0.3847,27.01711,7098-75,Y,N,74.05795672,CH4,Beech
2014-07-29 17:58:28,210.7486,2014,7,29,17,58,0,0.65974353,0.9901,0,92.8224,0.519,26.78457,7098-75,Y,N,69.03387407,CH4,Beech
2014-07-29 18:42:30,210.7792,2014,7,29,18,42,0,0.622967146,0.991,0,149.8962,0.7905,26.19781,7098-75,Y,N,65.18568737,CH4,Beech
2014-07-29 19:26:32,210.8097,2014,7,29,19,26,0,0.59413921,0.995,0,246.0969,0.8031,25.4275,7098-75,Y,Y,62.16920589,CH4,Beech
2014-07-29 20:10:34,210.8403,2014,7,29,20,10,0,0.672255794,0.9961,0,144.1135,0.765,24.24684,7098-75,Y,N,70.34312534,CH4,Beech
2014-07-29 20:54:36,210.8708,2014,7,29,20,54,0,0.627685566,0.9966,0,106.6896,0.7602,23.06834,7098-75,Y,N,65.67941075,CH4,Beech
2014-07-29 21:38:38,210.9014,2014,7,29,21,38,0,0.592815487,0.991,0,171.2215,0.9025,22.24283,7098-75,Y,Y,62.03069497,CH4,Beech
2014-07-29 22:22:41,210.9319,2014,7,29,22,22,0,0.608467747,0.998,0,93.1047,0.7857,20.8706,7098-75,Y,N,63.6685074,CH4,Beech
2014-07-29 23:06:43,210.9625,2014,7,29,23,6,0,0.588108125,0.997,0,127.8315,0.9034,20.36193,7098-75,Y,Y,61.53812869,CH4,Beech
2014-07-29 23:50:45,210.9931,2014,7,29,23,50,0,0.590264796,0.9977,0,46.8026,0.4856,19.85231,7098-75,Y,N,61.76379718,CH4,Beech
2014-07-30 00:34:47,211.0236,2014,7,30,0,34,0,0.578513096,0.9978,0,105.9021,0.909,19.73577,7098-75,Y,Y,60.53412936,CH4,Beech
2014-07-30 01:18:49,211.0542,2014,7,30,1,18,0,0.585962468,0.9973,0,85.8756,0.7407,19.29126,7098-75,Y,N,61.31361254,CH4,Beech
2014-07-30 02:02:52,211.0847,2014,7,30,2,2,0,0.576929556,0.9974,0,102.7168,0.9005,18.8579,7098-75,Y,Y,60.36843178,CH4,Beech
2014-07-30 02:46:54,211.1153,2014,7,30,2,46,0,0.554150651,0.9957,0,151.2218,0.9507,18.78562,7098-75,Y,Y,57.9849055,CH4,Beech
2014-07-30 03:30:56,211.1458,2014,7,30,3,30,0,0.560382332,0.9944,0,122.6058,0.812,18.32586,7098-75,Y,Y,58.63697264,CH4,Beech
2014-07-30 04:14:58,211.1764,2014,7,30,4,14,0,0.557433221,0.9968,0,86.3068,0.8522,18.08206,7098-75,Y,Y,58.32838522,CH4,Beech
2014-07-30 04:59:00,211.2076,2014,7,30,4,59,0,0.548705475,0.9982,0,71.954,0.7495,17.73699,7098-75,Y,N,57.41513622,CH4,Beech
2014-07-30 05:43:02,211.2382,2014,7,30,5,43,0,0.575687921,0.9982,0,82.119,0.8097,17.78019,7098-75,Y,Y,60.23851029,CH4,Beech
2014-07-30 06:27:05,211.2688,2014,7,30,6,27,0,0.549713433,0.998,0,89.2906,0.8003,17.89068,7098-75,Y,Y,57.52060635,CH4,Beech
2014-07-30 07:11:07,211.2993,2014,7,30,7,11,0,0.549726667,0.9977,0,84.6867,0.4714,18.04494,7098-75,Y,N,57.52199115,CH4,Beech
2014-07-30 07:55:09,211.3299,2014,7,30,7,55,0,0.537709844,0.9958,0,107.8004,0.8998,18.86744,7098-75,Y,Y,56.26458153,CH4,Beech
2014-07-30 08:39:11,211.3604,2014,7,30,8,39,0,0.550930664,0.9847,0,123.4673,0.6879,20.25771,7098-75,Y,N,57.64797428,CH4,Beech
2014-07-30 09:23:13,211.3910,2014,7,30,9,23,0,0.560593997,0.9953,0,76.3281,0.3957,22.10778,7098-75,Y,N,58.65912078,CH4,Beech
2014-07-30 10:07:16,211.4215,2014,7,30,10,7,0,0.508143332,0.9926,0,88.7073,0.6429,23.82166,7098-75,Y,N,53.17081738,CH4,Beech
2014-07-30 10:51:18,211.4521,2014,7,30,10,51,0,0.579601153,0.9972,0,40.7208,0.2421,25.12915,7098-75,Y,N,60.64798091,CH4,Beech
2014-07-30 11:35:20,211.4826,2014,7,30,11,35,0,0.565283365,0.9929,0,151.2403,0.8969,26.45819,7098-75,Y,Y,59.14980423,CH4,Beech
2014-07-30 12:19:22,211.5132,2014,7,30,12,19,0,0.583615424,0.9938,0,119.2555,0.7316,27.38662,7098-75,Y,N,61.06802396,CH4,Beech
2014-07-30 13:03:24,211.5438,2014,7,30,13,3,0,0.53204521,0.9972,0,104.8241,0.8342,28.05271,7098-75,Y,Y,55.67184869,CH4,Beech
2014-07-30 13:47:27,211.5743,2014,7,30,13,47,0,0.599991163,0.9964,0,92.5693,0.5656,28.81499,7098-75,Y,N,62.78153935,CH4,Beech
2014-07-30 15:15:31,211.6354,2014,7,30,15,15,0,0.595105927,0.9931,0,106.8806,0.6851,28.70182,7098-75,Y,N,62.27036074,CH4,Beech
2014-07-30 15:59:33,211.6660,2014,7,30,15,59,0,0.565625739,0.9946,0,101.9187,0.6497,28.98334,7098-75,Y,N,59.18562931,CH4,Beech
2014-07-30 16:43:35,211.6965,2014,7,30,16,43,0,0.625693107,0.9952,0.0015,28.7897,0.1256,28.65552,7098-75,Y,N,65.47092496,CH4,Beech
2014-07-30 17:27:37,211.7271,2014,7,30,17,27,0,0.571543857,0.9893,0,196.647,0.8373,28.31772,7098-75,Y,Y,59.80488608,CH4,Beech
2014-07-30 18:11:40,211.7576,2014,7,30,18,11,0,0.60349992,0.9955,0,99.9716,0.3129,27.69556,7098-75,Y,N,63.14868668,CH4,Beech
2014-07-30 18:55:42,211.7882,2014,7,30,18,55,0,0.587801614,0.9942,0,220.1686,0.7402,27.10845,7098-75,Y,N,61.50605609,CH4,Beech
2014-07-30 19:39:44,211.8188,2014,7,30,19,39,0,0.623524943,0.9927,0,165.6906,0.4322,26.28611,7098-75,Y,N,65.24405384,CH4,Beech
2014-07-30 20:23:46,211.8493,2014,7,30,20,23,0,0.562868475,0.9963,0,131.8186,0.8579,25.02531,7098-75,Y,Y,58.89711631,CH4,Beech
2014-07-30 21:07:48,211.8799,2014,7,30,21,7,0,0.570404634,0.9974,0,91.7868,0.8304,23.94027,7098-75,Y,Y,59.68568068,CH4,Beech
2014-07-30 21:51:51,211.9104,2014,7,30,21,51,0,0.547601341,0.998,0,165.5804,0.8619,23.10574,7098-75,Y,Y,57.29960248,CH4,Beech
2014-07-30 22:35:53,211.9410,2014,7,30,22,35,0,0.528616262,0.9963,0,138.2993,0.8678,22.20712,7098-75,Y,Y,55.31305243,CH4,Beech
2014-07-30 23:19:55,211.9715,2014,7,30,23,19,0,0.502721341,0.9918,0,165.6696,0.9208,21.53659,7098-75,Y,Y,52.60347419,CH4,Beech
2014-07-31 00:03:57,212.0021,2014,7,31,0,3,0,0.541124361,0.998,0,87.0865,0.7312,21.18077,7098-75,Y,N,56.62186782,CH4,Beech
2014-07-31 00:47:59,212.0326,2014,7,31,0,47,0,0.521861008,0.9965,0,170.2574,0.9394,20.7886,7098-75,Y,Y,54.60619991,CH4,Beech
2014-07-31 01:32:01,212.0639,2014,7,31,1,32,0,0.531820771,0.996,0,61.555,0.4932,20.64705,7098-75,Y,N,55.64836401,CH4,Beech
2014-07-31 02:16:04,212.0944,2014,7,31,2,16,0,0.519618229,0.9966,0,143.8003,0.8251,20.65305,7098-75,Y,Y,54.3715213,CH4,Beech
2014-07-31 03:00:06,212.1250,2014,7,31,3,0,0,0.529259521,0.9964,0,143.1375,0.8508,20.70672,7098-75,Y,Y,55.38036136,CH4,Beech
2014-07-31 03:44:08,212.1556,2014,7,31,3,44,0,0.549232178,0.993,0,94.7473,0.7507,20.74277,7098-75,Y,N,57.4702491,CH4,Beech
2014-07-31 04:28:10,212.1861,2014,7,31,4,28,0,0.512474914,0.9977,0,85.2867,0.6545,20.45392,7098-75,Y,N,53.62406306,CH4,Beech
2014-07-31 05:12:12,212.2167,2014,7,31,5,12,0,0.522487854,0.996,0,170.6196,0.9486,20.26206,7098-75,Y,Y,54.67179145,CH4,Beech
2014-07-31 05:56:15,212.2472,2014,7,31,5,56,0,0.500062644,0.9909,0,129.3127,0.8737,20.36161,7098-75,Y,Y,52.32527494,CH4,Beech
2014-07-31 06:40:17,212.2778,2014,7,31,6,40,0,0.522964578,0.9953,0,102.3808,0.6732,20.49544,7098-75,Y,N,54.72167461,CH4,Beech
2014-07-31 07:24:19,212.3083,2014,7,31,7,24,0,0.518415669,0.9917,0,92.4179,0.6762,20.90978,7098-75,Y,N,54.24568843,CH4,Beech
2014-07-31 08:08:21,212.3389,2014,7,31,8,8,0,0.573128261,0.9855,0,130.5813,0.6971,22.01857,7098-75,Y,N,59.97067399,CH4,Beech
2014-07-31 08:52:23,212.3694,2014,7,31,8,52,0,0.528241701,0.9931,0,126.345,0.6134,23.47918,7098-75,Y,N,55.27385926,CH4,Beech
2014-07-31 09:36:25,212.4000,2014,7,31,9,36,0,0.52778089,0.9824,0,78.1665,0.2085,25.10187,7098-75,Y,N,55.22564122,CH4,Beech
2014-07-31 10:20:28,212.4306,2014,7,31,10,20,0,0.527963373,0.9881,0,151.3035,0.6145,26.90973,7098-75,Y,N,55.24473575,CH4,Beech
2014-07-31 11:04:30,212.4611,2014,7,31,11,4,0,0.549990206,0.989,0,65.0775,0.3028,28.28734,7098-75,Y,N,57.54956718,CH4,Beech
2014-07-31 11:48:32,212.4917,2014,7,31,11,48,0,0.54372704,0.9938,0,72.1284,0.2569,28.86695,7098-75,Y,N,56.89420552,CH4,Beech
2014-07-31 12:32:34,212.5222,2014,7,31,12,32,0,0.575310356,0.993,0,111.384,0.637,30.34693,7098-75,Y,N,60.19900287,CH4,Beech
2014-07-31 13:16:36,212.5528,2014,7,31,13,16,0,0.546068996,0.9899,0,158.2795,0.7128,30.81372,7098-75,Y,N,57.13926179,CH4,Beech
2014-07-31 14:00:39,212.5833,2014,7,31,14,0,0,0.611606498,0.9946,0.0312,16.3356,0.0589,31.73548,7098-75,Y,N,63.99693825,CH4,Beech
2014-07-31 14:44:41,212.6139,2014,7,31,14,44,0,0.628426561,0.9943,0,106.1012,0.5619,32.43324,7098-75,Y,N,65.75694659,CH4,Beech
2014-07-31 15:28:43,212.6444,2014,7,31,15,28,0,0.593264146,0.9888,0,246.331,0.7312,31.65547,7098-75,Y,N,62.07764146,CH4,Beech
2014-07-31 16:12:45,212.6750,2014,7,31,16,12,0,0.624183158,0.9965,0,103.8621,0.4347,30.55728,7098-75,Y,N,65.31292773,CH4,Beech
2014-07-31 16:56:47,212.7056,2014,7,31,16,56,0,0.631461969,0.9916,0,111.5204,0.4902,30.41455,7098-75,Y,N,66.07456394,CH4,Beech
2014-07-30 14:31:29,211.6049,2014,7,30,14,31,0,0.357428201,0.6261,0,140.9701,0.8957,28.75766,7098-75,N,Y,37.40037196,CH4,Beech
2014-07-28 18:29:18,209.7701,2014,7,28,18,29,0,0.805253788,0.9966,0,157.7939,0.7978,29.9389,7098-75,Y,N,45405.63655,CO2,Beech
2014-07-28 19:13:20,209.8007,2014,7,28,19,13,0,0.828076451,0.9849,0,130.3021,0.6704,29.44323,7098-75,Y,N,37494.79412,CO2,Beech
2014-07-28 19:57:22,209.8313,2014,7,28,19,57,0,0.727256381,0.9939,0,291.3102,0.755,28.96092,7098-75,Y,N,83825.32572,CO2,Beech
2014-07-28 20:41:24,209.8618,2014,7,28,20,41,0,0.780034402,0.9809,0,166.7646,0.6428,28.36745,7098-75,Y,N,47986.98059,CO2,Beech
